Timestamp,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z
2024-06-11T16:54:31.263Z,-16.58,50.67,-166.84,-7.52,-1.76,5.91,-0.05,-0.12,0.11,0.06,0.02,-0.05
2024-06-11T16:54:31.279Z,-16.62,50.65,-166.80,-7.51,-1.76,5.90,0.08,-0.14,0.05,0.08,0.02,-0.06
2024-06-11T16:54:31.296Z,-16.68,50.66,-166.76,-7.51,-1.77,5.89,0.06,-0.12,0.13,0.08,0.01,-0.06
2024-06-11T16:54:31.313Z,-16.56,50.60,-166.82,-7.50,-1.76,5.91,-0.02,0.00,0.02,0.08,0.02,-0.05
2024-06-11T16:54:31.329Z,-16.53,50.56,-166.83,-7.49,-1.75,5.90,0.02,-0.08,-0.04,0.10,0.03,-0.05
2024-06-11T16:54:31.346Z,-16.59,50.60,-166.80,-7.48,-1.75,5.89,-0.07,-0.07,0.04,0.11,0.03,-0.07
2024-06-11T16:54:31.361Z,-16.69,50.59,-166.72,-7.50,-1.77,5.91,-0.10,-0.07,0.06,0.08,0.01,-0.05
2024-06-11T16:54:31.379Z,-16.78,50.65,-166.68,-7.53,-1.78,5.91,-0.13,0.14,0.16,0.06,-0.00,-0.05
2024-06-11T16:54:31.395Z,-16.70,50.68,-166.76,-7.53,-1.77,5.91,0.16,0.07,0.08,0.06,0.01,-0.05
2024-06-11T16:54:31.412Z,-16.87,50.73,-166.65,-7.52,-1.78,5.88,0.01,0.05,0.16,0.07,-0.00,-0.08
2024-06-11T16:54:31.429Z,-16.88,50.73,-166.64,-7.51,-1.78,5.88,-0.11,-0.07,-0.00,0.07,-0.01,-0.08
2024-06-11T16:54:31.446Z,-16.61,50.71,-166.84,-7.51,-1.76,5.89,0.00,-0.12,0.14,0.08,0.02,-0.07
2024-06-11T16:54:31.463Z,-16.57,50.62,-166.83,-7.50,-1.75,5.90,-0.13,-0.14,-0.11,0.09,0.02,-0.06
2024-06-11T16:54:31.479Z,-16.51,50.54,-166.83,-7.49,-1.75,5.91,-0.04,-0.21,-0.03,0.09,0.03,-0.05
2024-06-11T16:54:31.495Z,-16.45,50.57,-166.90,-7.51,-1.75,5.92,0.09,-0.07,0.04,0.07,0.03,-0.03
2024-06-11T16:54:31.512Z,-16.45,50.48,-166.85,-7.48,-1.75,5.92,-0.07,0.14,-0.01,0.10,0.03,-0.04
2024-06-11T16:54:31.529Z,-16.38,50.52,-166.92,-7.49,-1.74,5.92,-0.09,0.35,-0.02,0.09,0.04,-0.04
2024-06-11T16:54:31.546Z,-16.48,50.57,-166.87,-7.50,-1.75,5.91,-0.04,0.36,-0.16,0.09,0.03,-0.05
2024-06-11T16:54:31.563Z,-16.61,50.62,-166.79,-7.50,-1.76,5.90,-0.12,0.21,-0.19,0.09,0.02,-0.06
2024-06-11T16:54:31.579Z,-16.61,50.61,-166.79,-7.50,-1.76,5.91,-0.12,0.25,-0.15,0.08,0.02,-0.05
2024-06-11T16:54:31.595Z,-16.72,50.65,-166.73,-7.51,-1.77,5.90,0.05,0.24,-0.31,0.08,0.01,-0.06
2024-06-11T16:54:31.613Z,-16.64,50.61,-166.76,-7.50,-1.76,5.90,0.08,0.22,-0.22,0.09,0.02,-0.06
2024-06-11T16:54:31.629Z,-16.72,50.59,-166.70,-7.49,-1.77,5.89,-0.17,0.16,-0.16,0.10,0.01,-0.06
2024-06-11T16:54:31.646Z,-16.62,50.66,-166.81,-7.51,-1.76,5.90,-0.15,0.12,-0.05,0.08,0.02,-0.06
2024-06-11T16:54:31.662Z,-16.61,50.66,-166.81,-7.53,-1.76,5.91,-0.04,0.11,-0.20,0.06,0.02,-0.04
2024-06-11T16:54:31.679Z,-16.66,50.71,-166.79,-7.53,-1.77,5.91,-0.01,0.15,0.04,0.05,0.01,-0.05
2024-06-11T16:54:31.696Z,-16.80,50.69,-166.69,-7.51,-1.78,5.89,-0.02,0.09,0.07,0.07,0.00,-0.06
2024-06-11T16:54:31.713Z,-16.77,50.72,-166.72,-7.50,-1.77,5.88,0.06,0.04,-0.04,0.08,0.01,-0.08
2024-06-11T16:54:31.729Z,-16.77,50.71,-166.72,-7.51,-1.77,5.88,0.10,-0.06,0.10,0.08,0.01,-0.07
2024-06-11T16:54:31.746Z,-16.79,50.63,-166.66,-7.51,-1.78,5.90,0.01,-0.02,0.05,0.07,0.00,-0.05
2024-06-11T16:54:31.762Z,-16.59,50.67,-166.83,-7.53,-1.76,5.91,0.04,-0.03,0.09,0.06,0.02,-0.04
2024-06-11T16:54:31.779Z,-16.56,50.70,-166.87,-7.53,-1.76,5.90,-0.01,-0.12,0.04,0.06,0.03,-0.05
2024-06-11T16:54:31.795Z,-16.60,50.66,-166.82,-7.52,-1.76,5.91,-0.03,0.10,0.05,0.07,0.02,-0.05
2024-06-11T16:54:31.812Z,-16.70,50.63,-166.73,-7.50,-1.77,5.90,-0.20,0.12,-0.04,0.09,0.01,-0.06
2024-06-11T16:54:31.829Z,-16.66,50.60,-166.75,-7.51,-1.77,5.91,0.02,0.06,-0.05,0.08,0.01,-0.05
2024-06-11T16:54:31.846Z,-16.68,50.67,-166.76,-7.50,-1.76,5.88,0.23,0.16,0.01,0.09,0.02,-0.07
2024-06-11T16:54:31.862Z,-16.60,50.61,-166.80,-7.50,-1.76,5.90,0.07,0.04,0.03,0.09,0.02,-0.05
2024-06-11T16:54:31.879Z,-16.52,50.62,-166.86,-7.49,-1.75,5.90,0.03,-0.09,-0.12,0.09,0.03,-0.06
2024-06-11T16:54:31.896Z,-16.60,50.58,-166.79,-7.50,-1.76,5.91,-0.17,0.05,-0.12,0.09,0.02,-0.04
2024-06-11T16:54:31.912Z,-16.56,50.60,-166.82,-7.50,-1.76,5.91,-0.11,0.22,-0.13,0.08,0.03,-0.04
2024-06-11T16:54:31.929Z,-16.68,50.62,-166.74,-7.50,-1.77,5.90,-0.10,0.16,-0.04,0.08,0.01,-0.05
2024-06-11T16:54:31.946Z,-16.69,50.73,-166.78,-7.51,-1.76,5.89,0.11,0.16,-0.13,0.07,0.02,-0.07
2024-06-11T16:54:31.962Z,-16.73,50.68,-166.74,-7.51,-1.77,5.89,-0.06,0.10,-0.15,0.08,0.01,-0.06
2024-06-11T16:54:31.979Z,-16.66,50.67,-166.79,-7.51,-1.76,5.89,0.07,0.19,-0.12,0.08,0.02,-0.06
2024-06-11T16:54:31.996Z,-16.68,50.68,-166.77,-7.51,-1.77,5.90,0.01,0.09,-0.15,0.07,0.02,-0.06
2024-06-11T16:54:32.012Z,-16.75,50.59,-166.68,-7.51,-1.78,5.91,-0.04,0.30,0.02,0.08,0.00,-0.04
2024-06-11T16:54:32.029Z,-16.75,50.69,-166.72,-7.52,-1.78,5.90,0.10,0.13,-0.04,0.07,0.01,-0.05
2024-06-11T16:54:32.046Z,-16.69,50.63,-166.74,-7.51,-1.77,5.90,-0.04,0.12,0.04,0.08,0.01,-0.05
2024-06-11T16:54:32.062Z,-16.84,50.72,-166.67,-7.52,-1.78,5.88,0.07,0.08,0.08,0.07,0.00,-0.07
2024-06-11T16:54:32.079Z,-16.80,50.68,-166.68,-7.52,-1.78,5.90,0.10,0.09,0.02,0.07,0.00,-0.05
2024-06-11T16:54:32.096Z,-16.68,50.70,-166.78,-7.50,-1.76,5.88,0.12,-0.00,-0.03,0.09,0.02,-0.07
2024-06-11T16:54:32.113Z,-16.68,50.67,-166.76,-7.50,-1.76,5.89,0.10,0.03,0.03,0.09,0.02,-0.06
2024-06-11T16:54:32.129Z,-16.56,50.57,-166.80,-7.50,-1.76,5.91,-0.03,-0.07,0.05,0.09,0.03,-0.04
2024-06-11T16:54:32.146Z,-16.55,50.58,-166.82,-7.52,-1.76,5.92,-0.19,0.20,0.09,0.07,0.02,-0.03
2024-06-11T16:54:32.162Z,-16.52,50.61,-166.86,-7.52,-1.76,5.92,0.13,0.25,-0.01,0.07,0.03,-0.03
2024-06-11T16:54:32.179Z,-16.63,50.67,-166.80,-7.53,-1.76,5.91,0.04,0.37,-0.04,0.06,0.02,-0.04
2024-06-11T16:54:32.196Z,-16.80,50.74,-166.71,-7.52,-1.78,5.88,-0.01,0.12,-0.13,0.07,0.01,-0.06
2024-06-11T16:54:32.212Z,-16.77,50.73,-166.73,-7.50,-1.77,5.87,-0.19,0.08,0.22,0.09,0.01,-0.08
2024-06-11T16:54:32.229Z,-16.80,50.76,-166.72,-7.51,-1.77,5.87,-0.05,0.07,0.14,0.09,0.01,-0.08
2024-06-11T16:54:32.246Z,-16.73,50.71,-166.75,-7.50,-1.77,5.88,0.01,-0.10,0.02,0.09,0.02,-0.07
2024-06-11T16:54:32.262Z,-16.58,50.63,-166.83,-7.51,-1.76,5.90,0.03,-0.01,-0.07,0.09,0.03,-0.04
2024-06-11T16:54:32.279Z,-16.50,50.62,-166.88,-7.50,-1.75,5.90,-0.04,0.12,0.08,0.09,0.04,-0.05
2024-06-11T16:54:32.296Z,-16.54,50.64,-166.86,-7.50,-1.75,5.90,-0.07,0.19,-0.20,0.09,0.03,-0.05
2024-06-11T16:54:32.312Z,-16.61,50.60,-166.78,-7.49,-1.76,5.90,-0.07,0.06,0.01,0.10,0.02,-0.05
2024-06-11T16:54:32.329Z,-16.71,50.56,-166.69,-7.49,-1.77,5.90,-0.08,0.15,-0.23,0.10,0.01,-0.04
2024-06-11T16:54:32.345Z,-16.66,50.61,-166.75,-7.50,-1.77,5.90,-0.18,0.20,-0.13,0.09,0.02,-0.04
2024-06-11T16:54:32.362Z,-16.79,50.61,-166.66,-7.50,-1.78,5.90,-0.18,0.10,-0.04,0.09,0.01,-0.05
2024-06-11T16:54:32.379Z,-16.78,50.71,-166.71,-7.51,-1.77,5.89,-0.05,0.23,-0.11,0.08,0.01,-0.06
2024-06-11T16:54:32.396Z,-16.76,50.70,-166.72,-7.52,-1.78,5.89,-0.12,0.18,-0.17,0.07,0.01,-0.05
2024-06-11T16:54:32.412Z,-16.76,50.70,-166.72,-7.52,-1.77,5.89,0.14,0.23,-0.14,0.08,0.01,-0.05
2024-06-11T16:54:32.429Z,-16.74,50.70,-166.74,-7.52,-1.77,5.89,0.03,0.12,-0.06,0.08,0.01,-0.05
2024-06-11T16:54:32.446Z,-16.76,50.70,-166.72,-7.52,-1.77,5.89,-0.02,0.08,0.22,0.07,0.01,-0.05
2024-06-11T16:54:32.462Z,-16.78,50.75,-166.73,-7.52,-1.78,5.89,-0.05,0.16,0.14,0.07,0.01,-0.06
2024-06-11T16:54:32.479Z,-16.80,50.76,-166.72,-7.53,-1.78,5.89,-0.14,0.01,0.03,0.07,0.01,-0.06
2024-06-11T16:54:32.496Z,-16.80,50.78,-166.72,-7.52,-1.78,5.88,-0.11,-0.07,0.16,0.07,0.01,-0.06
2024-06-11T16:54:32.512Z,-16.82,50.80,-166.72,-7.52,-1.77,5.87,-0.05,-0.14,0.14,0.07,0.01,-0.07
2024-06-11T16:54:32.530Z,-16.83,50.77,-166.70,-7.52,-1.78,5.88,0.17,-0.39,-0.02,0.07,0.01,-0.06
2024-06-11T16:54:32.545Z,-16.75,50.76,-166.76,-7.52,-1.77,5.88,0.05,-0.06,0.01,0.07,0.01,-0.06
2024-06-11T16:54:32.562Z,-16.72,50.68,-166.74,-7.51,-1.77,5.89,-0.02,-0.31,0.21,0.08,0.01,-0.05
2024-06-11T16:54:32.578Z,-16.66,50.65,-166.77,-7.51,-1.77,5.90,0.23,-0.09,0.05,0.08,0.02,-0.05
2024-06-11T16:54:32.596Z,-16.65,50.75,-166.82,-7.53,-1.76,5.89,-0.10,-0.18,-0.02,0.07,0.02,-0.05
2024-06-11T16:54:32.612Z,-16.62,50.65,-166.80,-7.51,-1.76,5.90,-0.03,0.02,0.07,0.08,0.02,-0.04
2024-06-11T16:54:32.629Z,-16.60,50.67,-166.83,-7.51,-1.76,5.89,-0.03,-0.06,0.09,0.08,0.03,-0.05
2024-06-11T16:54:32.645Z,-16.74,50.72,-166.74,-7.52,-1.77,5.89,-0.04,-0.11,0.03,0.08,0.01,-0.06
2024-06-11T16:54:32.662Z,-16.66,50.68,-166.79,-7.50,-1.76,5.89,-0.00,-0.11,-0.01,0.09,0.02,-0.06
2024-06-11T16:54:32.678Z,-16.66,50.65,-166.77,-7.50,-1.76,5.89,0.12,-0.11,0.08,0.09,0.02,-0.06
2024-06-11T16:54:32.696Z,-16.68,50.65,-166.76,-7.50,-1.77,5.89,-0.06,0.01,0.04,0.09,0.02,-0.05
2024-06-11T16:54:32.712Z,-16.63,50.60,-166.77,-7.50,-1.76,5.90,-0.11,-0.14,0.05,0.09,0.02,-0.04
2024-06-11T16:54:32.729Z,-16.68,50.68,-166.77,-7.51,-1.77,5.89,-0.08,0.05,-0.03,0.08,0.02,-0.06
2024-06-11T16:54:32.746Z,-16.75,50.70,-166.73,-7.52,-1.77,5.89,-0.04,0.05,0.10,0.07,0.01,-0.05
2024-06-11T16:54:32.762Z,-16.70,50.68,-166.76,-7.51,-1.77,5.89,-0.11,0.01,-0.13,0.09,0.02,-0.06
2024-06-11T16:54:32.779Z,-16.73,50.71,-166.75,-7.50,-1.77,5.88,-0.11,-0.02,-0.14,0.09,0.02,-0.07
2024-06-11T16:54:32.796Z,-16.73,50.66,-166.73,-7.50,-1.77,5.89,-0.07,-0.09,-0.04,0.09,0.02,-0.06
2024-06-11T16:54:32.812Z,-16.75,50.60,-166.68,-7.51,-1.78,5.91,0.05,0.07,0.03,0.08,0.01,-0.04
2024-06-11T16:54:32.829Z,-16.75,50.73,-166.74,-7.52,-1.77,5.89,-0.10,0.05,-0.06,0.07,0.01,-0.06
2024-06-11T16:54:32.846Z,-16.69,50.72,-166.78,-7.52,-1.76,5.89,-0.10,-0.20,0.00,0.08,0.02,-0.06
2024-06-11T16:54:32.863Z,-16.76,50.70,-166.72,-7.51,-1.77,5.89,-0.21,-0.18,-0.01,0.08,0.01,-0.06
2024-06-11T16:54:32.879Z,-16.65,50.64,-166.78,-7.51,-1.77,5.90,0.03,-0.03,0.01,0.08,0.02,-0.04
2024-06-11T16:54:32.896Z,-16.64,50.64,-166.78,-7.49,-1.76,5.89,0.15,-0.05,0.02,0.10,0.02,-0.06
2024-06-11T16:54:32.912Z,-16.71,50.60,-166.71,-7.48,-1.77,5.89,0.21,-0.03,0.04,0.11,0.02,-0.06
2024-06-11T16:54:32.929Z,-16.63,50.65,-166.80,-7.50,-1.76,5.90,0.04,-0.01,-0.01,0.09,0.02,-0.05
2024-06-11T16:54:32.946Z,-16.61,50.52,-166.75,-7.50,-1.77,5.92,-0.01,0.12,-0.00,0.09,0.02,-0.03
2024-06-11T16:54:32.962Z,-16.63,50.59,-166.77,-7.51,-1.77,5.92,0.03,0.20,0.07,0.08,0.02,-0.03
2024-06-11T16:54:32.979Z,-16.82,50.73,-166.69,-7.53,-1.78,5.89,-0.02,0.23,-0.06,0.06,0.00,-0.05
2024-06-11T16:54:32.995Z,-16.92,50.82,-166.66,-7.53,-1.79,5.87,-0.10,0.10,-0.02,0.06,-0.00,-0.07
2024-06-11T16:54:33.013Z,-16.86,50.78,-166.68,-7.51,-1.78,5.87,-0.18,-0.15,0.05,0.08,0.01,-0.08
2024-06-11T16:54:33.029Z,-16.88,50.76,-166.65,-7.50,-1.78,5.87,0.02,-0.12,0.06,0.09,0.00,-0.08
2024-06-11T16:54:33.046Z,-16.78,50.67,-166.69,-7.51,-1.77,5.89,0.05,-0.24,0.09,0.09,0.01,-0.06
2024-06-11T16:54:33.062Z,-16.66,50.70,-166.79,-7.52,-1.76,5.90,-0.10,-0.11,0.07,0.07,0.02,-0.05
2024-06-11T16:54:33.078Z,-16.50,50.58,-166.86,-7.50,-1.75,5.91,-0.02,-0.05,0.05,0.09,0.03,-0.03
2024-06-11T16:54:33.096Z,-16.46,50.61,-166.90,-7.49,-1.74,5.90,-0.10,0.06,0.04,0.10,0.04,-0.05
2024-06-11T16:54:33.112Z,-16.52,50.59,-166.85,-7.50,-1.75,5.91,-0.10,0.11,-0.02,0.09,0.03,-0.04
2024-06-11T16:54:33.129Z,-16.65,50.58,-166.75,-7.49,-1.76,5.90,-0.02,-0.00,-0.09,0.10,0.02,-0.05
2024-06-11T16:54:33.146Z,-16.75,50.68,-166.72,-7.51,-1.77,5.89,0.18,0.26,-0.18,0.08,0.01,-0.06
2024-06-11T16:54:33.162Z,-16.75,50.76,-166.75,-7.51,-1.77,5.88,-0.13,0.14,-0.20,0.08,0.02,-0.07
2024-06-11T16:54:33.179Z,-16.92,50.72,-166.61,-7.51,-1.79,5.88,-0.03,0.11,-0.05,0.08,-0.00,-0.07
2024-06-11T16:54:33.196Z,-16.75,50.72,-166.74,-7.51,-1.77,5.88,-0.04,0.08,-0.19,0.08,0.02,-0.07
2024-06-11T16:54:33.212Z,-16.73,50.75,-166.77,-7.51,-1.77,5.87,0.02,-0.05,-0.06,0.08,0.02,-0.07
2024-06-11T16:54:33.229Z,-16.83,50.72,-166.68,-7.52,-1.78,5.88,0.00,-0.05,-0.03,0.08,0.01,-0.06
2024-06-11T16:54:33.246Z,-16.78,50.76,-166.74,-7.53,-1.78,5.89,0.07,0.06,-0.10,0.06,0.01,-0.06
2024-06-11T16:54:33.262Z,-16.76,50.72,-166.73,-7.53,-1.78,5.90,0.04,-0.10,0.05,0.06,0.01,-0.05
2024-06-11T16:54:33.279Z,-16.80,50.76,-166.72,-7.52,-1.77,5.88,0.02,-0.16,-0.08,0.07,0.01,-0.07
2024-06-11T16:54:33.296Z,-16.73,50.76,-166.77,-7.52,-1.77,5.89,-0.11,-0.18,0.01,0.07,0.02,-0.06
2024-06-11T16:54:33.312Z,-16.75,50.73,-166.74,-7.53,-1.77,5.89,0.05,-0.18,0.16,0.06,0.01,-0.05
2024-06-11T16:54:33.329Z,-16.87,50.69,-166.63,-7.51,-1.79,5.89,0.06,-0.12,0.17,0.08,0.00,-0.06
2024-06-11T16:54:33.346Z,-16.78,50.70,-166.71,-7.52,-1.78,5.89,-0.01,-0.09,0.02,0.07,0.01,-0.06
2024-06-11T16:54:33.361Z,-16.70,50.72,-166.77,-7.53,-1.77,5.90,0.20,-0.11,-0.07,0.06,0.02,-0.05
2024-06-11T16:54:33.379Z,-16.62,50.67,-166.81,-7.52,-1.76,5.90,-0.03,-0.18,0.10,0.07,0.02,-0.05
2024-06-11T16:54:33.395Z,-16.67,50.62,-166.75,-7.50,-1.77,5.90,-0.06,-0.17,0.01,0.09,0.02,-0.05
2024-06-11T16:54:33.412Z,-16.68,50.70,-166.78,-7.51,-1.76,5.89,0.00,-0.02,0.10,0.08,0.02,-0.06
2024-06-11T16:54:33.429Z,-16.66,50.62,-166.76,-7.50,-1.76,5.89,0.13,-0.08,0.01,0.09,0.02,-0.06
2024-06-11T16:54:33.446Z,-16.65,50.72,-166.81,-7.50,-1.76,5.88,0.02,-0.15,0.05,0.09,0.03,-0.07
2024-06-11T16:54:33.463Z,-16.70,50.67,-166.75,-7.49,-1.76,5.88,-0.11,0.01,0.02,0.09,0.02,-0.07
2024-06-11T16:54:33.480Z,-16.68,50.65,-166.76,-7.51,-1.77,5.90,0.05,-0.05,-0.06,0.08,0.02,-0.05
2024-06-11T16:54:33.496Z,-16.72,50.63,-166.71,-7.50,-1.77,5.89,0.01,0.02,0.10,0.09,0.01,-0.06
2024-06-11T16:54:33.512Z,-16.72,50.65,-166.72,-7.49,-1.77,5.89,0.05,-0.07,0.06,0.09,0.02,-0.06
2024-06-11T16:54:33.529Z,-16.76,50.72,-166.73,-7.51,-1.77,5.88,-0.05,-0.25,-0.08,0.08,0.01,-0.07
2024-06-11T16:54:33.545Z,-16.73,50.65,-166.72,-7.52,-1.77,5.90,0.02,-0.13,0.06,0.07,0.01,-0.05
2024-06-11T16:54:33.562Z,-16.80,50.69,-166.69,-7.52,-1.78,5.89,-0.03,-0.02,0.01,0.07,0.01,-0.06
2024-06-11T16:54:33.579Z,-16.69,50.70,-166.77,-7.51,-1.77,5.89,-0.15,0.14,-0.04,0.08,0.02,-0.06
2024-06-11T16:54:33.596Z,-16.67,50.69,-166.78,-7.51,-1.76,5.89,-0.06,-0.21,0.17,0.08,0.02,-0.06
2024-06-11T16:54:33.612Z,-16.76,50.66,-166.70,-7.51,-1.78,5.89,-0.06,0.07,0.09,0.08,0.01,-0.06
2024-06-11T16:54:33.629Z,-16.76,50.63,-166.69,-7.52,-1.78,5.91,-0.05,0.02,0.03,0.07,0.01,-0.04
2024-06-11T16:54:33.646Z,-16.62,50.73,-166.83,-7.54,-1.76,5.90,0.02,-0.19,0.02,0.05,0.02,-0.05
2024-06-11T16:54:33.662Z,-16.65,50.72,-166.81,-7.53,-1.77,5.90,-0.08,-0.16,0.03,0.05,0.02,-0.05
2024-06-11T16:54:33.679Z,-16.69,50.70,-166.77,-7.50,-1.76,5.88,0.13,-0.30,0.07,0.09,0.02,-0.07
2024-06-11T16:54:33.696Z,-16.72,50.64,-166.72,-7.50,-1.77,5.89,0.03,-0.25,0.13,0.09,0.01,-0.06
2024-06-11T16:54:33.712Z,-16.63,50.59,-166.77,-7.49,-1.76,5.90,0.12,-0.11,-0.06,0.10,0.02,-0.06
2024-06-11T16:54:33.729Z,-16.60,50.57,-166.78,-7.47,-1.76,5.89,0.08,-0.08,-0.04,0.11,0.03,-0.06
2024-06-11T16:54:33.746Z,-16.57,50.64,-166.84,-7.50,-1.75,5.90,-0.01,-0.05,0.05,0.09,0.03,-0.06
2024-06-11T16:54:33.763Z,-16.56,50.61,-166.83,-7.51,-1.76,5.91,-0.02,0.12,0.01,0.07,0.03,-0.04
2024-06-11T16:54:33.779Z,-16.63,50.64,-166.79,-7.52,-1.77,5.91,0.03,0.02,0.09,0.07,0.02,-0.04
2024-06-11T16:54:33.796Z,-16.82,50.76,-166.70,-7.54,-1.78,5.89,0.05,0.08,0.19,0.05,0.00,-0.06
2024-06-11T16:54:33.812Z,-16.93,50.87,-166.67,-7.54,-1.79,5.87,0.03,0.03,-0.08,0.05,-0.00,-0.08
2024-06-11T16:54:33.829Z,-16.95,50.70,-166.58,-7.51,-1.79,5.88,0.04,-0.12,-0.05,0.08,-0.01,-0.07
2024-06-11T16:54:33.846Z,-16.88,50.76,-166.66,-7.51,-1.78,5.87,0.01,-0.21,0.17,0.08,0.00,-0.09
2024-06-11T16:54:33.862Z,-16.76,50.74,-166.73,-7.52,-1.77,5.88,0.11,-0.21,0.20,0.07,0.01,-0.07
2024-06-11T16:54:33.879Z,-16.60,50.62,-166.80,-7.50,-1.76,5.90,-0.13,-0.16,0.11,0.08,0.02,-0.05
2024-06-11T16:54:33.896Z,-16.42,50.57,-166.91,-7.51,-1.74,5.92,-0.10,-0.25,0.11,0.08,0.04,-0.03
2024-06-11T16:54:33.912Z,-16.42,50.59,-166.92,-7.50,-1.74,5.91,-0.06,-0.15,0.04,0.09,0.04,-0.04
2024-06-11T16:54:33.929Z,-16.56,50.54,-166.80,-7.49,-1.76,5.91,-0.06,-0.08,0.19,0.09,0.02,-0.04
2024-06-11T16:54:33.946Z,-16.51,50.58,-166.85,-7.49,-1.75,5.90,0.05,-0.01,0.13,0.09,0.03,-0.05
2024-06-11T16:54:33.962Z,-16.51,50.59,-166.86,-7.49,-1.75,5.90,0.04,-0.08,0.07,0.09,0.03,-0.05
2024-06-11T16:54:33.978Z,-16.54,50.70,-166.88,-7.51,-1.75,5.89,0.06,-0.04,-0.12,0.08,0.03,-0.07
2024-06-11T16:54:33.996Z,-16.60,50.67,-166.83,-7.51,-1.76,5.90,0.03,0.00,0.04,0.08,0.02,-0.06
2024-06-11T16:54:34.012Z,-16.61,50.63,-166.79,-7.50,-1.76,5.90,-0.11,-0.01,0.07,0.08,0.02,-0.06
2024-06-11T16:54:34.029Z,-16.73,50.68,-166.73,-7.49,-1.77,5.88,0.02,-0.20,-0.01,0.09,0.02,-0.08
2024-06-11T16:54:34.046Z,-16.58,50.68,-166.84,-7.51,-1.76,5.90,-0.10,-0.08,-0.12,0.07,0.03,-0.06
2024-06-11T16:54:34.062Z,-16.63,50.67,-166.80,-7.51,-1.76,5.90,-0.04,-0.19,0.02,0.07,0.02,-0.06
2024-06-11T16:54:34.079Z,-16.65,50.63,-166.77,-7.52,-1.77,5.91,-0.11,-0.17,0.01,0.06,0.01,-0.04
2024-06-11T16:54:34.096Z,-16.85,50.68,-166.64,-7.52,-1.78,5.89,-0.09,-0.17,0.18,0.07,-0.00,-0.07
2024-06-11T16:54:34.112Z,-16.88,50.67,-166.62,-7.51,-1.79,5.89,-0.08,-0.28,0.12,0.07,-0.01,-0.07
2024-06-11T16:54:34.129Z,-16.74,50.66,-166.71,-7.52,-1.78,5.90,0.02,-0.24,0.05,0.06,0.01,-0.06
2024-06-11T16:54:34.146Z,-16.75,50.64,-166.70,-7.51,-1.78,5.90,-0.04,-0.31,0.19,0.07,0.00,-0.06
2024-06-11T16:54:34.162Z,-16.74,50.70,-166.74,-7.53,-1.77,5.90,0.08,-0.31,0.15,0.05,0.01,-0.06
2024-06-11T16:54:34.180Z,-16.67,50.63,-166.76,-7.51,-1.77,5.90,0.03,-0.34,0.10,0.07,0.01,-0.06
2024-06-11T16:54:34.196Z,-16.67,50.57,-166.73,-7.50,-1.77,5.91,0.08,-0.46,0.13,0.08,0.01,-0.05
2024-06-11T16:54:34.212Z,-16.66,50.61,-166.75,-7.50,-1.77,5.90,0.08,-0.41,0.35,0.08,0.01,-0.06
2024-06-11T16:54:34.229Z,-16.51,50.54,-166.83,-7.50,-1.75,5.92,0.01,-0.31,0.17,0.08,0.02,-0.04
2024-06-11T16:54:34.246Z,-16.46,50.57,-166.88,-7.49,-1.74,5.91,0.08,-0.28,0.23,0.09,0.03,-0.06
2024-06-11T16:54:34.263Z,-16.60,50.60,-166.80,-7.51,-1.76,5.91,0.05,-0.27,0.07,0.07,0.02,-0.06
2024-06-11T16:54:34.279Z,-16.60,50.59,-166.79,-7.49,-1.76,5.90,0.04,-0.28,0.09,0.08,0.02,-0.06
2024-06-11T16:54:34.296Z,-16.53,50.62,-166.86,-7.50,-1.75,5.90,-0.08,-0.15,0.18,0.08,0.03,-0.07
2024-06-11T16:54:34.312Z,-16.46,50.70,-166.94,-7.51,-1.74,5.89,0.00,0.14,0.26,0.07,0.04,-0.07
2024-06-11T16:54:34.328Z,-16.37,50.48,-166.91,-7.47,-1.74,5.91,-0.05,0.65,0.01,0.11,0.04,-0.05
2024-06-11T16:54:34.346Z,-16.69,50.48,-166.67,-7.45,-1.77,5.89,-0.10,0.63,0.35,0.13,0.01,-0.07
2024-06-11T16:54:34.362Z,-16.99,50.60,-166.50,-7.49,-1.80,5.89,-0.12,0.13,1.07,0.09,-0.02,-0.08
2024-06-11T16:54:34.379Z,-17.78,50.86,-166.04,-7.64,-1.90,5.92,-0.07,-0.54,2.08,-0.06,-0.13,-0.04
2024-06-11T16:54:34.396Z,-17.18,50.98,-166.54,-7.71,-1.85,5.97,0.31,-0.66,2.65,-0.13,-0.08,0.00
2024-06-11T16:54:34.412Z,-16.15,50.90,-167.26,-7.68,-1.74,6.00,0.68,-0.03,2.05,-0.10,0.02,0.03
2024-06-11T16:54:34.428Z,-15.32,50.62,-167.77,-7.54,-1.63,5.97,0.40,0.33,1.24,0.05,0.12,0.00
2024-06-11T16:54:34.446Z,-16.73,50.37,-166.59,-7.44,-1.78,5.90,-0.30,0.01,0.68,0.14,-0.02,-0.06
2024-06-11T16:54:34.463Z,-16.94,50.54,-166.51,-7.48,-1.79,5.89,-0.14,-0.13,0.69,0.11,-0.04,-0.08
2024-06-11T16:54:34.479Z,-16.06,50.67,-167.23,-7.50,-1.70,5.91,0.06,0.19,0.57,0.09,0.05,-0.06
